,id,description,title,lang,url,banner,capacity,starting_at,ending_at,status,event_type_id,host,venue_id,excerpt,academy_id,eventbrite_id,eventbrite_status,eventbrite_url,published_at,eventbrite_sync_description,eventbrite_sync_status,online_event,sync_with_eventbrite,currency,slug,tags,live_stream_url,host_user_id,free_for_bootcamps,uuid,free_for_all,asset_slug,is_public
288,669,"¡Habemus graduación, este 25 de mayo!",Presentación de Proyectos Finales- 4Geeks Academy LATAM,es,https://www.eventbrite.com/e/presentacion-de-proyectos-finales-4geeks-academy-latam-tickets-634925357837,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F513051809%2F187450375408%2F1%2Foriginal.20230511-193759?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=902e902845d74152adeba690a392fae7,100,2023-05-26 00:00:00+00:00,2023-05-26 02:00:00+00:00,COMPLETED,29.0,Pablo Bullor,,"¡Habemus graduación, este 25 de mayo!",7.0,634925357837.0,completed,https://www.eventbrite.com/e/entradas-presentacion-de-proyectos-finales-4geeks-academy-latam-634925357837,2023-05-11 19:40:08+00:00,2023-05-26 11:59:56.021051+00:00,PERSISTED,True,True,USD,presentacion-de-proyectos-finales-4geeks-academy-latam76,"openhouse-attendee,geektalk-attendee",https://www.youtube.com/watch?v=9XT7m-WX-iA,,,34d87b92-c1d7-41bf-b76d-3231b00089d9,False,,True
289,681,Calling all data and AI enthusiasts! Get ready for an eye-opening online workshop on Data Science and Machine Learning! ,"Unleashing the Power of AI, Machine Learning, and Data Science",,https://www.eventbrite.com/e/unleashing-the-power-of-ai-machine-learning-and-data-science-through-prompt-engineering-tickets-652766561357,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F531118649%2F187450375408%2F1%2Foriginal.20230607-135407?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=1ba8e18bd7749c7c26298edb5c113b72,100,2023-06-27 22:00:00+00:00,2023-06-28 00:00:00+00:00,COMPLETED,,,,Calling all data and AI enthusiasts! Get ready for an eye-opening online workshop on Data Science and Machine Learning! ,4.0,652766561357.0,completed,https://www.eventbrite.com/e/unleashing-the-power-of-ai-machine-learning-and-data-science-tickets-652766561357,2023-06-07 14:20:40+00:00,2023-06-28 08:12:14.739191+00:00,PERSISTED,True,True,USD,,,,,,8a807f10-8c72-4b97-9ad0-df455948bfc1,False,,True
290,699,Get ready to embark on an exciting journey into the world of ChatGPT with the incredible Howard R. Jean!,BITE-CON Event Series 2: ChatGPT for Beginners,en,https://www.eventbrite.com/e/bite-con-event-series-2-chatgpt-for-beginners-tickets-671158943467,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F547847179%2F187450375408%2F1%2Foriginal.20230703-232610?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=0f3a6f7835038b61bd7d6c111947665a,100,2023-07-27 22:00:00+00:00,2023-07-28 00:00:00+00:00,COMPLETED,16.0,Alissa Landra,,Get ready to embark on an exciting journey into the world of ChatGPT with the incredible Howard R. Jean!,4.0,671158943467.0,completed,https://www.eventbrite.com/e/bite-con-event-series-2-chatgpt-for-beginners-tickets-671158943467,2023-07-03 23:31:12+00:00,2023-07-28 12:34:39.693024+00:00,PERSISTED,False,True,USD,bite-con-event-series-2-chatgpt-for-beginners,"openhouse-attendee,ML-event-attendee",,,,0763e33d-195a-4db0-9057-707f71ae14a5,False,,True
291,685,¿Alguna vez has querido tener un trabajo en el mundo de la programación?,Cómo empezar a trabajar en TECH sin morir en el intento,es,https://www.eventbrite.com/e/como-empezar-a-trabajar-en-tech-sin-morir-en-el-intento-tickets-653221281437,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F531734789%2F187450375408%2F1%2Foriginal.20230608-044131?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=30d08b2b9a4c6261f48e6c5a2eb87ae8,100,2023-06-15 16:00:00+00:00,2023-06-15 18:00:00+00:00,COMPLETED,22.0,Victor Gómez,,¿Alguna vez has querido tener un trabajo en el mundo de la programación?,6.0,653221281437.0,completed,https://www.eventbrite.com/e/entradas-como-empezar-a-trabajar-en-tech-sin-morir-en-el-intento-653221281437,2023-06-07 19:49:28+00:00,2023-06-16 03:57:39.290174+00:00,PERSISTED,True,True,USD,como-empezar-a-trabajar-en-tech-sin-morir-en-el-intento,"openhouse-attendee,fs-event-attendee",https://www.youtube.com/watch?v=i1b4sM4OxbY,,,29ecc5b9-76e4-4867-851d-a7689fd86058,False,,True
292,897,,Demo Day Europe: Final Project Presentations,,https://www.eventbrite.com/e/demo-day-europe-final-project-presentations-tickets-757758354637,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F640563269%2F187450375408%2F1%2Foriginal.20231113-133159?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=cdc8451530d6697412ad6b73a043b686,100,2023-12-07 17:30:00+00:00,2023-12-07 19:30:00+00:00,COMPLETED,,,,See you December 7!,10.0,757758354637.0,completed,https://www.eventbrite.com/e/demo-day-europe-final-project-presentations-tickets-757758354637,2023-11-13 13:35:32+00:00,2023-12-08 05:41:21.825448+00:00,PERSISTED,True,True,USD,demo-day-europe-final-project-presentations-9bc66ae6-8c24-4647-8822-f68a7c197809,,,,True,9bc66ae6-8c24-4647-8822-f68a7c197809,False,,True
293,896,"If you've always wanted to learn how to code or if you're curious to find out what 4Geeks students can do after 18 weeks of Web Development, this is the place!

With little or no previous coding experience, our students have been learning how to code!

During the #GeekTalk, you'll see aspiring developers demonstrate and show the public full user journeys of web apps that they've coded in the last month of the Bootcamp.

They have learned all the hard & soft skills necessary to build and pitch a product in teams. Be prepared. It will rock! 🔥",Demo Day Europe: Final Project Presentations,en,,https://storage.googleapis.com/media-breathecode/f757ed1eaee508f706971afe2f5807c878505d7daafb5c52b54c647eaf91e027,100,2023-12-07 22:30:00+00:00,2023-12-08 00:30:00+00:00,DRAFT,28.0,,,See you December 7!,10.0,,,,,"2023-11-13 13:25:00.924822+00:00 => HTTPSConnectionPool(host='www.eventbriteapi.com', port=443): Read timed out. (read timeout=2)",ERROR,True,True,USD,demo-day-europe-final-project-presentations821,"geektalk-attendee,openhouse-attendee",https://www.youtube.com/watch?v=uA-F0LMytKM&ab_channel=4GeeksAcademy,1643.0,True,6a0a2211-600d-42d3-b7ee-584ba16e323b,False,,True
294,804,"Únete al Program Manager de España, Javier Seiglie, en un evento práctico y educativo que cubrirá todos los pasos necesarios para diseñar y desarrollar una atractiva landing page. Aprenderás habilidades técnicas esenciales y obtendrás información valiosa sobre cómo optimizar tus páginas para obtener el mejor rendimiento. Este evento se llevará a cabo el 28 de septiembre a las 6:00 p.m. y está abierto a principiantes y expertos por igual. ¡Asegúrate de reservar tu lugar hoy para obtener conocimientos prácticos y habilidades valiosas para tu carrera!",Crea una Landing Page con HTML/CSS,es,https://www.eventbrite.com/e/crea-una-landing-page-con-htmlcss-tickets-701234460147,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F578553399%2F187450375408%2F1%2Foriginal.20230818-212304?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=6ef8e86a055c8cd872c203b95c1c5108,100,2023-09-28 16:00:00+00:00,2023-09-28 18:00:00+00:00,COMPLETED,17.0,,,¡Aprende a crear tu propia landing page con HTML/CSS! ,6.0,701234460147.0,completed,https://www.eventbrite.com/e/entradas-crea-una-landing-page-con-htmlcss-701234460147,2023-08-18 21:29:06+00:00,2023-09-29 09:12:16.298326+00:00,PERSISTED,True,True,USD,crea-una-landing-page-con-html-css-804,"openhouse-attendee,fs-event-attendee",https://meet.google.com/unj-grgz-pmc?authuser=4,4203.0,True,a0bc8bc9-4674-49b6-b294-c1d819ca35db,False,,True
295,812,"Nos complace invitarte a nuestro evento Demo Day, donde nuestros estudiantes de la clase 41 presentarán sus proyectos finales, gracias al cual obtendrán su certificado de Full-Stack Developer.

Este evento es una gran oportunidad para que conozcas el trabajo de nuestros estudiantes y ver cómo ha progresado su camino en la programación, recuerda: ¡ese puedes ser tú!",Demo Day: ¡Presentación de proyectos finales de 4Geeks Academy España!,es,https://www.eventbrite.com/e/demo-day-presentacion-de-proyectos-finales-espana-tickets-706722434827,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F593616299%2F187450375408%2F1%2Foriginal.20230908-184557?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=fe4c0034825d8530d5bce94a78e30f1c,100,2023-09-14 16:30:00+00:00,2023-09-14 18:30:00+00:00,COMPLETED,29.0,,,¡Descubre todo lo que podrías llegar a aprender y crear como estudiante de 4Geeks Academy!,6.0,706722434827.0,completed,https://www.eventbrite.com/e/entradas-demo-day-presentacion-de-proyectos-finales-de-4geeks-academy-espana-706722434827,2023-08-25 14:17:12+00:00,2023-09-15 04:12:40.744015+00:00,PERSISTED,True,True,USD,demo-day-presentacion-de-proyectos-finales-espana-4a710f54-0008-4928-b52e-54a7daa9ba9c,"geektalk-attendee,career-support-attendee",https://www.youtube.com/watch?v=BQi3LV945Z4&ab_channel=4GeeksAcademy,1491.0,True,4a710f54-0008-4928-b52e-54a7daa9ba9c,False,,True
296,692,El evento se llevará a cabo el 23 de junio a las 5:00 p. m.,"Qué necesitas ser, tener y hacer para desarrollar páginas web",es,https://www.eventbrite.com/e/que-necesitas-ser-tener-y-hacer-para-desarrollar-paginas-web-tickets-660680722827,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F536923429%2F187450375408%2F1%2Foriginal.20230615-200349?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=3da4eaae19e0beaa3827258a24675acc,100,2023-06-23 21:00:00+00:00,2023-06-23 23:00:00+00:00,COMPLETED,26.0,Janeth Kalaouz,,El evento se llevará a cabo el 23 de junio a las 5:00 p. m.,2.0,660680722827.0,completed,https://www.eventbrite.com/e/entradas-que-necesitas-ser-tener-y-hacer-para-desarrollar-paginas-web-660680722827,2023-06-15 20:11:00+00:00,2023-06-24 11:47:13.519910+00:00,PERSISTED,True,True,USD,que-necesitas-ser-tener-y-hacer-para-desarrollar-paginas-web,"openhouse-attendee,newsletter",https://bluejeans.com/569401818/4175,,,bd4c436f-407e-4777-9183-b9601f87ef9b,False,,True
297,740,"Nos complace invitarte a nuestro evento Demo Day, donde nuestros estudiantes de la clase 39 presentarán sus proyectos finales, gracias al cual obtendrán su certificado de Full-Stack Developer.

Este evento es una gran oportunidad para que conozcas el trabajo de nuestros estudiantes y ver cómo ha progresado su camino en la programación, recuerda: ¡ese puedes ser tú!",Demo Day: ¡Presentación de proyectos finales! España,es,https://www.eventbrite.com/e/demo-day-presentacion-de-proyectos-finales-espana-tickets-678089964337,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F555208999%2F187450375408%2F1%2Foriginal.20230714-145853?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=f9b1b2bfc5691ff028faad5cf6435f61,50,2023-07-27 16:30:00+00:00,2023-07-27 18:30:00+00:00,COMPLETED,29.0,Victor Gómez,,¡Descubre todo lo que puedes aprender como estudiante de 4Geeks Academy!,6.0,678089964337.0,completed,https://www.eventbrite.com/e/entradas-demo-day-presentacion-de-proyectos-finales-espana-678089964337,2023-07-14 15:02:10+00:00,2023-07-28 04:06:28.499191+00:00,PERSISTED,True,True,USD,demo-day-presentacion-de-proyectos-finales-espana34,"geektalk-attendee,openhouse-attendee",https://www.youtube.com/watch?v=9Z9s43_V7Wg,,,ad6fb053-dace-406b-ab33-3af9f9bba32e,False,,True
298,697,Are you an aspiring entrepreneur with a brilliant business idea but feel lost on how to kickstart your own company?,Learn How to Launch Your Own Startup,en,https://www.eventbrite.com/e/learn-how-to-launch-your-own-startup-tickets-666954818817,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F543228639%2F187450375408%2F1%2Foriginal.20230626-185458?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=c0d86121c417928b0f1d3566ad16137e,100,2023-07-13 22:00:00+00:00,2023-07-14 00:00:00+00:00,COMPLETED,11.0,Alissa Landra,,Are you an aspiring entrepreneur with a brilliant business idea but feel lost on how to kickstart your own company?,4.0,666954818817.0,completed,https://www.eventbrite.com/e/learn-how-to-launch-your-own-startup-tickets-666954818817,2023-06-26 16:46:07+00:00,2023-07-14 16:15:27.156155+00:00,PERSISTED,False,True,USD,learn-how-to-launch-your-own-startup,"fs-event-attendee,career-support-attendee",https://bluejeans.com/349319140/1123,,,aed1f6ed-58bf-4dc4-8978-80355265a623,False,,True
299,803,"During the workshop, attendees will delve into the fundamentals of API development and explore the versatility and simplicity of Python and Flask in this domain. Camilo Villegas will guide participants through the process of building an API from scratch, covering topics such as routing, request handling, authentication, and database integration. Through hands-on exercises and live coding demonstrations, attendees will have the opportunity to engage actively and apply their new skills in real-time.

By the end of the event, participants will have a solid understanding of API development principles and the confidence to create their own APIs using Python and Flask. They will have learned best practices, practical techniques, and essential tools necessary to build efficient, scalable, and secure APIs.


Join us on September 21st and take the first step towards becoming an API development expert. Reserve your spot now for an unforgettable and enlightening experience.",Create an API with Python/Flask,en,https://www.eventbrite.com/e/create-an-api-with-pythonflask-tickets-701082144567,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F578445399%2F187450375408%2F1%2Foriginal.20230818-184437?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=2a4dedcaf556c0029738855ae82f5bf5,100,2023-09-21 22:00:00+00:00,2023-09-22 00:00:00+00:00,COMPLETED,9.0,,,"Join us for a hands-on workshop on September 21st organized by 4Geeks Academy, featuring the esteemed speaker Camilo Villegas.",4.0,701082144567.0,completed,https://www.eventbrite.com/e/create-an-api-with-pythonflask-tickets-701082144567,2023-08-18 18:52:31+00:00,2023-09-22 12:58:32.370511+00:00,PERSISTED,True,True,USD,create-an-api-with-python-flask-803,"tech-python,openhouse-attendee",https://meet.google.com/cjr-jcdn-zoy?authuser=4,6186.0,True,1e2a9c54-027a-482b-b77b-5c6c5b0784d6,False,,True
300,737,"🌟 ¡Descubre el poder de Python y sumérgete en el fascinante mundo de los APIs en nuestro workshop online: Creación de un API de Diccionario con Python!

Te invitamos a unirte a nosotros el 20 de Julio para explorar cómo utilizar Python junto con Flask y crear un REST API desde cero. Nuestro talentoso anfitrión, Javier Seiglie, profesor de 4Geeks, te guiará en este emocionante viaje.

Aprenderás los conceptos fundamentales y las mejores prácticas para construir tu propio API. Prepárate para una experiencia llena de ejercicios interactivos y retos emocionantes. ¡No hay mejor manera de aprender!

No te pierdas esta oportunidad única de expandir tus habilidades técnicas y sumergirte en el fascinante mundo de los APIs. Regístrate ahora para nuestro workshop de Creación de un API de Diccionario con Python y prepárate para llevar tus habilidades al siguiente nivel.

¡Te esperamos con entusiasmo para compartir conocimientos y explorar nuevas posibilidades juntos!",Crea una API de un Diccionario con Python,es,https://www.eventbrite.com/e/crea-un-api-de-un-diccionario-con-python-tickets-676117825617,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F553694089%2F187450375408%2F1%2Foriginal.20230712-160131?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=a893f8b000f48cedef03c736ab00105e,100,2023-07-20 16:00:00+00:00,2023-07-20 18:00:00+00:00,COMPLETED,21.0,,,"En este evento, tendrás la oportunidad de aprender cómo construir un API utilizando el lenguaje de programación Python",6.0,676117825617.0,completed,https://www.eventbrite.com/e/entradas-crea-una-api-de-un-diccionario-con-python-676117825617,2023-07-11 16:36:45+00:00,2023-07-21 03:53:45.645880+00:00,PERSISTED,True,True,USD,crea-un-api-de-un-diccionario-con-python44,"tech-python,openhouse-attendee",https://bluejeans.com/834520509/6343,4203.0,True,e579da7d-6614-4777-8cb6-8227d9dab963,False,,True
301,689,"🌟 ¡Descubre el camino hacia tu primera oportunidad en el sector IT!

¿Estás listo para dar tus primeros pasos en la industria tecnológica? Únete a nuestro workshop online ""Cómo lograr tu primera oportunidad en el sector IT"" y desbloquea las claves para ingresar al mercado laboral de la tecnología.

Acompáñanos en este evento inspirador donde exploraremos las estrategias para destacarte y obtener tu primera oportunidad en el sector IT. Aprenderás sobre las habilidades técnicas y blandas más demandadas, cómo crear un currículum y portafolio impactantes, y cómo sobresalir en las entrevistas de trabajo.

Nuestra experta, Caro Gayosso, compartirá consejos prácticos y su experiencia en el campo para guiarte en tu camino hacia el éxito.

No te pierdas esta valiosa oportunidad de adquirir las herramientas necesarias para iniciar tu carrera en el sector IT. Regístrate ahora para el workshop ""Cómo lograr tu primera oportunidad en el sector IT"" y prepárate para alcanzar tus metas profesionales en la industria tecnológica.

¡Te esperamos con entusiasmo para ayudarte a dar el primer paso hacia el éxito en tu carrera en el sector IT!",Cómo lograr tu primera oportunidad en el sector IT,es,https://www.eventbrite.com/e/como-lograr-tu-primera-oportunidad-en-el-sector-it-tickets-655265405467,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F533061909%2F187450375408%2F1%2Foriginal.20230609-202748?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=c9daee08394441867cd20f0d921b810c,100,2023-07-27 21:00:00+00:00,2023-07-27 23:00:00+00:00,COMPLETED,22.0,Caro Gayosso,,¡Tenemos una cita para el 27 de julio!,2.0,655265405467.0,completed,https://www.eventbrite.com/e/entradas-como-lograr-tu-primera-oportunidad-en-el-sector-it-655265405467,2023-06-09 20:33:40+00:00,2023-07-28 13:20:00.646991+00:00,PERSISTED,True,True,USD,como-lograr-tu-primera-oportunidad-en-el-sector-it456,"openhouse-attendee,fs-event-attendee",https://bluejeans.com/204559341/2493,,True,9cca9193-0f3a-447c-90c2-9b8a96c89d81,False,,True
302,943,,Final Project Presentations/ 4Geeks Academy USA,,https://www.eventbrite.com/e/final-projects-presentation-meet-our-new-batch-of-full-stack-developers-tickets-773696044697,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F654925169%2F187450375408%2F1%2Foriginal.20231207-132156?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=35cabc561dfc430c0cb158c1b5793a64,100,2023-12-15 23:00:00+00:00,2023-12-16 01:00:00+00:00,COMPLETED,,,,Meet our new batch of Full-Stack Developers and learn about the amazing apps they've created,4.0,773696044697.0,completed,https://www.eventbrite.com/e/final-project-presentations-4geeks-academy-usa-tickets-773696044697,2023-12-07 13:43:13+00:00,2023-12-16 12:47:43.715859+00:00,PERSISTED,True,True,USD,final-projects-presentation-meet-our-new-batch-of-full-stack-developers-115169da-af10-47b3-8b51-a2f791d5cc0c,,,,True,115169da-af10-47b3-8b51-a2f791d5cc0c,False,,True
303,956,"¡Ven y aprende a crear un contador simple con React en un evento único dirigido por Javier Seiglie, Program Manager de 4Geeks Academy!

En este evento, que se llevará a cabo el 18 de enero a las 6:00 p. m., tendrás la oportunidad de sumergirte en el fascinante mundo de React, una biblioteca de JavaScript ampliamente utilizada en el desarrollo de aplicaciones web. Bajo la guía experta de Javier Seiglie, podrás aprender cómo utilizar React para crear un contador simple desde cero.
Te guiaremos paso a paso a través de los conceptos básicos de React, te mostraremos cómo crear componentes reutilizables y te enseñaremos a gestionar el estado de tu contador.

No pierdas la oportunidad de aprender de uno de los mejores profesionales en el campo y de ampliar tus habilidades en el desarrollo web. ¡Regístrate ahora en este emocionante evento y comienza a crear tu propio contador simple con React!",Crea un contador simple con React,es,,https://storage.googleapis.com/media-breathecode/9b3f14111d486ae3b0e6dce772e72933ce45e2569a1e0690e34fa2f5494e499f,100,2023-01-18 22:00:00+00:00,2023-01-19 00:00:00+00:00,DRAFT,35.0,,,"¡Ven y aprende a crear un contador simple con React en un evento único dirigido por Javier Seiglie, Program Manager de 4Geeks Academy!",6.0,,,,,2024-01-08 15:33:16.444216+00:00 => Start and end dates must be in the future.,ERROR,True,True,USD,crea-un-contador-simple-con-react,"tech-javascript,openhouse-attendee",https://meet.google.com/tqs-dwvh-xdj?authuser=4,4203.0,True,0455119f-31f6-49d3-8b4b-8a8264dacc30,True,,True
304,745,"Muchos chilenos no saben que padecen de ciertas discapacidades y menos que existe una ley que los incluye, protege y ayuda a la hora de buscar trabajo.

Es por eso que en esta oportunidad 4Geeks Academy y Nexo Inclusivo traen este evento para ti, estudiante o graduado, en donde podrás aprender todo sobre:

Conceptos claves de discapacidad
Tipos de discapacidad
Los beneficios de la credencial
Y mucho más…
Forma parte de este evento de acompañamiento y entrenamiento laboral para apoyarte en la búsqueda de empleo bajo la Ley 21.015

¡Te esperamos!🤓",¡Encuentra empleo bajo la ley de inclusión laboral!,es,https://www.eventbrite.com/e/encontrar-empleo-bajo-la-ley-de-inclusion-laboral-no-es-tan-dificil-como-pensabas-tickets-685724960817,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F561706209%2F187450375408%2F1%2Foriginal.20230725-143226?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=e6ce0ce28aa3f72718d9a86c3689e5fb,100,2023-07-27 22:00:00+00:00,2023-07-27 23:00:00+00:00,COMPLETED,22.0,Alejandra Arraez,,¿Sabías que situaciones de salud como la miopía se pueden acreditar como discapacidad en Chile?,5.0,685724960817.0,completed,https://www.eventbrite.com/e/entradas-encuentra-empleo-bajo-la-ley-de-inclusion-laboral-685724960817,2023-07-25 14:42:45+00:00,2023-07-28 11:38:52.253240+00:00,PERSISTED,True,True,USD,encontrar-empleo-bajo-la-ley-de-inclusion-laboral-no-es-tan-dificil-como-pensabas,"openhouse-attendee,career-support-attendee",https://bluejeans.com/223682990/0402,,,c14ae846-aecd-40ca-8a9a-bee95668ac89,False,,True
305,818,"🚀 ¡Queremos celebrar el DÍA DEL PROGRAMADOR  junto a ti!  💻

Prepárate para ser parte de un interesante evento, donde tendrás la oportunidad de aprender todo lo que necesitas saber para empezar como Developer.

👨‍💻 Acompaña a:
🎙️ Victor Gómez, Country Manager España, quién compartirá su visión sobre las oportunidades en la industria.
📚 Marco Gómez, Director Académico España, te guiará a través de los conceptos clave y te mostrará cómo dar tus primeros pasos. 

No te pierdas esta increíble oportunidad de explorar un mundo lleno de posibilidades. 
📆 26 de septiembre
🕛 18:30hrs 🇪🇦
📍 YouTube Live y Tiktok Live 

¡Regístrate ahora y prepárate para programar tu futuro! 💡🖥️",¡Iníciate en la programación!,es,https://www.eventbrite.com/e/iniciate-en-la-programacion-tickets-715315216067,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F595303739%2F187450375408%2F1%2Foriginal.20230911-193503?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=a8ee6676d32e0384e500f8e6d9f1b666,100,2023-09-26 16:30:00+00:00,2023-09-26 18:30:00+00:00,COMPLETED,32.0,,,¡Queremos celebrar el MES DEL PROGRAMADOR  junto a ti!,6.0,715315216067.0,completed,https://www.eventbrite.com/e/entradas-iniciate-en-la-programacion-715315216067,2023-09-07 13:43:35+00:00,2023-09-27 08:19:32.984477+00:00,PERSISTED,True,True,USD,iniciate-en-la-programacion-6b461624-2558-4d82-8446-d23d378aba80,"openhouse-attendee,career-support-attendee",https://www.youtube.com/watch?v=Vb5rqL7sRb8&ab_channel=4GeeksAcademy,1491.0,True,6b461624-2558-4d82-8446-d23d378aba80,False,,True
306,733,"🌟 ¡Descubre la innovación en acción en nuestro evento online: Presentación de Proyectos Finales!

Te invitamos a sumergirte en la emocionante jornada de nuestros talentosos estudiantes graduados como Full Stack Developers. Después de 4 meses de arduo trabajo y dedicación, están listos para deslumbrarte con sus proyectos finales, mostrando su creatividad y habilidades técnicas.

Desde sorprendentes aplicaciones web hasta soluciones interactivas de vanguardia, estos proyectos te transportarán al potencial ilimitado de la programación.

¡No te pierdas esta oportunidad de presenciar cómo la pasión y el conocimiento se materializan en resultados asombrosos!

Regístrate ahora para la Presentación de Proyectos Finales y sé testigo de las increíbles creaciones de nuestros graduados. ¡Acompáñanos en la celebración de sus logros y descubre el poder transformador de la tecnología!

¡Te esperamos con entusiasmo para compartir este momento único y emocionante!",Demo Day: ¡Presentación de proyectos finales! España,es,https://www.eventbrite.com/e/demo-day-presentacion-de-proyectos-finales-tickets-675286097897,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F551871079%2F187450375408%2F1%2Foriginal.20230710-143623?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=e7a833c6a7047d1b2229853d048000fa,50,2023-07-13 16:30:00+00:00,2023-07-13 18:30:00+00:00,COMPLETED,29.0,Victor Gómez,,¡Descubre todo lo que puedes llegar a aprender como estudiante de 4Geeks Academy!,6.0,675286097897.0,completed,https://www.eventbrite.com/e/entradas-demo-day-presentacion-de-proyectos-finales-espana-675286097897,2023-07-10 14:40:17+00:00,2023-07-14 07:38:41.661770+00:00,PERSISTED,True,True,USD,demo-day-presentacion-de-proyectos-finales769696,"geektalk-attendee,openhouse-attendee",https://www.youtube.com/watch?v=Uw67bii_Ss8,,,c0c6af3f-fc9e-4372-a149-aad4a205f131,False,,True
307,742,"With little or no previous coding experience, our students have been learning how to code!

During the #GeekTalk, you'll see aspiring developers demonstrate and show the public full user journeys of web apps that they've coded in the last month of the Bootcamp.

They have learned all the hard & soft skills necessary to build and pitch a product in teams. Be prepared. It will rock! 🔥",Demo Day Europe: Final Projects Presentations,en,https://www.eventbrite.com/e/demo-day-europe-final-projects-presentations-tickets-678136944857,https://img.evbuc.com/https%3A%2F%2Fcdn.evbuc.com%2Fimages%2F555270069%2F187450375408%2F1%2Foriginal.20230714-162127?h=200&w=450&auto=format%2Ccompress&q=75&sharp=10&rect=0%2C0%2C2160%2C1080&s=ab2755090f1d9806a140d16027da066e,50,2023-07-20 16:30:00+00:00,2023-07-20 18:30:00+00:00,COMPLETED,28.0,Victor Gómez,,See you on July 20!,10.0,678136944857.0,completed,https://www.eventbrite.com/e/demo-day-europe-final-projects-presentations-tickets-678136944857,2023-07-14 16:25:33+00:00,2023-07-21 03:45:34.012491+00:00,PERSISTED,True,True,USD,demo-day-europe-final-projects-presentations,"geektalk-attendee,openhouse-attendee",https://www.youtube.com/watch?v=f5n__rtOyrg,,,6a0cb904-77a8-4cce-b0c1-5cffccb04caf,False,,True
